city,city_lat,city_lng,population,tile_id,tile_lat,tile_lng,average_temperature,min_temperature,max_temperature,date
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,3.8049,0.5343,7.1241,2024-04-20
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,7.5005,2.6827,12.6316,2024-04-19
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,8.1704,0.0305,14.0681,2024-04-21
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,13.0351,3.4695,19.1062,2024-04-22
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,13.075,5.2884,21.026,2024-04-23
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,3.8157,1.7852,6.9513,2024-04-24
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,5.8343,-2.1205,11.6775,2024-04-25
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,20.4513,10.0338,27.7735,2024-04-27
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,8.9523,4.0119,12.4162,2024-04-26
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,9.1309,6.2857,17.5041,2024-04-28
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,14.4569,8.3219,21.1119,2024-04-29
Milwaukee,43.0642,-87.9673,1365787,132,43.06455087,-87.96732438,13.5303,7.6837,21.3362,2024-04-30
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,6.8779,3.84,11.638,2024-04-02
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,7.9091,3.4803,13.6888,2024-04-01
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,4.5361,3.5896,6.3795,2024-04-03
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,3.44,2.3503,4.7896,2024-04-04
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,5.1078,1.8503,8.1998,2024-04-05
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,5.3149,3.1496,8.4004,2024-04-06
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,6.2167,2.8798,10.7796,2024-04-07
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,11.3299,1.5893,19.9392,2024-04-08
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,12.213,5.0686,22.6715,2024-04-09
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,12.2214,9.8991,14.1394,2024-04-11
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,11.0498,4.6702,16.9209,2024-04-10
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,12.8602,9.8106,15.6702,2024-04-12
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,9.6484,7.87,13.0609,2024-04-13
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,10.6674,6.1707,16.5394,2024-04-14
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,15.3284,7.7196,21.2194,2024-04-16
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,15.9354,7.6905,25.1091,2024-04-15
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,10.0434,6.9604,17.3184,2024-04-17
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,7.7752,6.8496,10.1188,2024-04-18
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,9.4855,6.1806,16.6706,2024-04-19
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,10.7371,7.8904,16.4104,2024-04-20
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,7.7532,2.8402,13.1896,2024-04-21
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,8.7062,2.2789,15.8196,2024-04-22
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,8.2776,2.2297,15.6973,2024-04-23
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,11.5088,4.8503,19.4389,2024-04-24
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,6.1502,1.5492,14.1995,2024-04-25
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,10.7522,2.7393,19.6022,2024-04-27
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,7.7809,1.51,16.4487,2024-04-26
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,12.5688,7.3703,17.8077,2024-04-28
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,16.0893,12.2309,24.3414,2024-04-29
Providence,41.823,-71.4187,1203230,124,41.82278393,-71.41900147,13.0555,11.0802,18.5768,2024-04-30
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,24.5547,18.7,30.36,2024-04-02
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,23.0952,17.09,28.74,2024-04-01
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,21.5436,18.2,25.02,2024-04-03
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,18.7661,13.41,23.86,2024-04-04
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,19.3858,12.3304,25.0873,2024-04-05
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,17.5153,11.08,23.8273,2024-04-07
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,15.9634,12.04,20.93,2024-04-06
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,20.2688,14.03,26.33,2024-04-08
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,22.2802,17.4883,27.7,2024-04-09
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,23.8028,20.14,28.11,2024-04-10
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,23.3631,20.74,28.8,2024-04-11
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,21.8206,14.9998,27.95,2024-04-12
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,20.4703,13.0785,27.03,2024-04-13
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,24.606,18.0505,31.49,2024-04-15
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,22.5069,13.39,30.1,2024-04-14
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,23.615,17.49,31.2,2024-04-16
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,24.1184,18.17,31.06,2024-04-17
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,25.9004,21.77,31.73,2024-04-18
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,26.882,20.81,32.81,2024-04-19
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,23.0297,18.8915,30.58,2024-04-21
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,26.591,21.65,33.29,2024-04-20
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,19.244,12.68,24.92,2024-04-23
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,18.2405,14.94,22.8,2024-04-22
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,21.6505,14.4503,28.22,2024-04-24
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,23.7978,17.26,29.95,2024-04-25
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,24.162,20.18,29.56,2024-04-26
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,24.0789,21.6415,27.96,2024-04-27
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,23.4754,21.09,28.31,2024-04-28
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,24.1314,18.91,30.36,2024-04-29
Jacksonville,30.3322,-81.6749,1181496,108,30.33213055,-81.67463376,24.9598,20.91,30.39,2024-04-30
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,5.9553,3.0424,8.8997,2024-04-01
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,8.5003,1.0382,14.6299,2024-04-02
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,12.5361,3.2279,20.7967,2024-04-03
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,14.9651,8.4661,21.4812,2024-04-04
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,7.6978,3.055,14.7894,2024-04-05
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,3.1817,0.8533,4.7708,2024-04-06
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,4.633,0.5433,8.4213,2024-04-07
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,5.394,0.1806,9.8654,2024-04-08
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,10.018,3.5494,15.8512,2024-04-10
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,7.7773,0.1296,12.8484,2024-04-09
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,12.9928,2.9438,20.8023,2024-04-11
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,16.7895,9.5533,23.6022,2024-04-13
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,18.1885,8.7621,25.3126,2024-04-12
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,14.382,7.7731,20.7163,2024-04-14
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,7.3757,5.6428,10.1349,2024-04-15
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,11.8437,5.384,16.9383,2024-04-16
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,10.1481,4.8006,14.8366,2024-04-17
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,7.3009,0.7578,12.3119,2024-04-18
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,13.0554,5.839,19.1381,2024-04-20
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,10.0738,2.6627,15.4817,2024-04-19
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,15.719,8.3838,21.0424,2024-04-22
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,16.5909,5.2254,24.628,2024-04-21
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,17.1813,10.1341,22.4467,2024-04-23
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,18.6892,11.7782,24.7581,2024-04-24
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,9.3882,8.2256,11.1029,2024-04-26
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,13.9864,11.0869,18.3712,2024-04-25
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,9.0354,7.3631,11.0581,2024-04-27
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,11.2785,5.3056,16.0208,2024-04-28
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,13.5225,6.4211,19.5511,2024-04-29
Salt Lake City,40.7777,-111.9306,1098526,86,40.7779341,-111.9304123,10.3771,3.3416,15.538,2024-04-30
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,23.3473,21.3161,27.4251,2024-04-01
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,10.5337,7.2755,14.4823,2024-04-03
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,20.5935,15.737,25.1172,2024-04-02
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,9.2988,7.2904,13.7758,2024-04-04
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,8.4473,3.3436,11.4617,2024-04-05
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,11.2935,3.1049,18.0562,2024-04-06
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,18.3326,5.0935,26.1879,2024-04-07
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,20.609,16.0496,24.4058,2024-04-08
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,17.1327,16.1762,19.1477,2024-04-09
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,19.0666,16.43,22.5132,2024-04-10
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,14.8409,8.5879,19.9972,2024-04-12
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,15.7048,13.4683,21.2779,2024-04-11
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,23.5292,14.2144,31.4165,2024-04-14
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,18.5979,6.0541,26.6279,2024-04-13
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,24.8567,17.1387,31.4866,2024-04-15
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,25.3951,19.8336,31.6908,2024-04-16
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,24.405,20.2436,29.0228,2024-04-17
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,25.087,19.9404,31.5786,2024-04-18
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,17.7036,15.7949,23.5774,2024-04-19
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,14.6002,9.9679,20.2255,2024-04-20
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,11.4616,8.2657,16.0523,2024-04-21
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,12.8626,3.4428,19.9817,2024-04-22
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,19.0934,14.9885,25.0992,2024-04-24
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,17.9943,6.0292,25.1098,2024-04-23
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,17.5443,8.5755,23.6102,2024-04-25
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,23.1629,13.2711,30.6236,2024-04-26
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,24.6109,21.3149,29.7083,2024-04-27
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,23.3925,18.4728,28.2708,2024-04-28
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,23.0782,18.5143,28.2568,2024-04-29
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,14.3256,8.2932,21.1594,2024-04-01
Nashville,36.1715,-86.7843,1081903,91,36.17134219,-86.78389527,21.2559,17.6272,26.9398,2024-04-30
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,14.8544,11.1663,21.1374,2024-04-02
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,12.5539,9.5237,17.7332,2024-04-03
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,9.6704,4.3568,15.6494,2024-04-05
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,9.0358,3.7211,13.6784,2024-04-04
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,9.1614,2.5606,14.7019,2024-04-06
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,11.1662,4.02,19.0905,2024-04-07
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,16.4164,3.4483,23.8301,2024-04-08
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,19.8155,12.9448,26.0911,2024-04-09
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,19.5789,15.6448,25.2138,2024-04-10
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,17.0595,14.9499,20.8226,2024-04-12
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,19.9254,16.2488,21.9403,2024-04-11
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,15.7772,10.6589,21.92,2024-04-13
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,19.8773,5.2381,27.9752,2024-04-14
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,21.4015,14.8337,32.2252,2024-04-15
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,18.7872,13.6381,25.3886,2024-04-16
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,20.0544,11.0864,26.1724,2024-04-17
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,21.7782,15.8431,29.2274,2024-04-18
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,14.2951,12.3818,16.9836,2024-04-19
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,16.1386,12.5451,23.9522,2024-04-20
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,8.9275,6.3664,13.72,2024-04-21
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,9.7664,4.427,16.8967,2024-04-22
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,15.0733,3.2867,22.6939,2024-04-23
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,12.734,9.217,18.1031,2024-04-25
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,12.7438,6.5545,19.5729,2024-04-26
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,17.8751,13.707,23.9932,2024-04-24
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,14.5749,9.4902,18.7909,2024-04-27
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,22.7766,14.875,29.7749,2024-04-28
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,23.9102,15.4776,31.5645,2024-04-29
Richmond,37.5295,-77.4756,1075798,81,37.53011258,-77.4759319,22.7954,17.6224,28.8601,2024-04-30
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,22.2801,19.8807,24.2788,2024-04-01
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,19.3603,11.0274,26.6376,2024-04-02
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,10.1183,7.1827,14.4351,2024-04-03
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,12.448,6.3341,18.2549,2024-04-04
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,12.1583,5.1873,17.9677,2024-04-05
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,14.0518,6.4232,20.7461,2024-04-06
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,19.9492,10.9815,28.0289,2024-04-07
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,21.0615,17.0513,26.472,2024-04-08
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,17.8265,16.63,19.6449,2024-04-09
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,18.5351,16.5607,21.3188,2024-04-10
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,16.0619,13.7473,21.3289,2024-04-11
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,15.6162,9.5759,20.7188,2024-04-12
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,20.0795,9.5451,28.5796,2024-04-13
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,21.8915,15.7842,28.4143,2024-04-14
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,23.1532,19.9941,27.969,2024-04-16
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,22.2964,17.9242,27.285,2024-04-15
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,24.2593,21.0347,28.6369,2024-04-17
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,22.8594,20.8988,27.8377,2024-04-18
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,16.6699,14.8705,21.4347,2024-04-19
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,14.2929,10.7399,18.0035,2024-04-20
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,12.3247,9.3334,16.3334,2024-04-21
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,13.6876,4.93,20.7015,2024-04-22
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,17.9363,7.6763,25.3222,2024-04-23
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,20.3697,16.4808,26.6461,2024-04-24
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,16.1549,12.6759,20.5716,2024-04-25
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,23.158,14.5988,30.3949,2024-04-26
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,24.4595,19.4547,29.1488,2024-04-27
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,23.4066,18.4434,27.2653,2024-04-28
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,21.87,20.4154,24.4528,2024-04-29
Memphis,35.1046,-89.9773,1066967,147,35.10455876,-89.97766208,23.4491,16.9995,28.9754,2024-04-30
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,21.7823,15.1563,28.9201,2024-04-01
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,19.4337,14.0972,25.0408,2024-04-03
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,24.0812,17.4683,30.9486,2024-04-02
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,10.4869,7.1869,14.6518,2024-04-04
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,10.8438,4.7514,17.5185,2024-04-05
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,10.9591,3.5632,17.3817,2024-04-06
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,11.9815,3.4218,20.3071,2024-04-07
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,17.339,5.1446,24.8454,2024-04-08
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,17.1418,13.9613,20.4501,2024-04-09
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,19.5916,14.5362,24.975,2024-04-10
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,21.0415,17.36,25.2502,2024-04-11
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,17.8542,14.6464,22.5431,2024-04-12
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,16.3477,9.8801,23.677,2024-04-13
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,20.2516,6.0162,29.33,2024-04-14
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,23.8439,13.6435,32.6924,2024-04-15
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,22.2786,15.553,28.4529,2024-04-16
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,21.8422,14.7315,27.9763,2024-04-17
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,22.825,16.9746,31.2247,2024-04-18
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,20.193,15.4393,27.1297,2024-04-19
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,21.0567,17.4317,26.8087,2024-04-20
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,12.0295,10.2193,19.6272,2024-04-21
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,10.68,7.3221,17.0579,2024-04-22
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,15.3798,3.7814,23.4308,2024-04-23
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,15.875,10.6551,22.4308,2024-04-24
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,17.3132,9.8308,24.7969,2024-04-25
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,17.1487,9.8162,23.7631,2024-04-26
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,19.6186,13.0685,26.0317,2024-04-27
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,21.4403,14.3522,27.871,2024-04-28
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,22.6703,15.3684,30.3587,2024-04-29
Raleigh,35.8325,-78.6435,1038738,97,35.83229904,-78.6434138,23.1201,16.7236,28.6516,2024-04-30
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,23.3426,19.2507,28.6559,2024-04-01
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,24.0829,21.7569,28.5334,2024-04-02
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,17.9813,12.4948,21.9935,2024-04-03
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,17.3538,10.5617,22.6524,2024-04-04
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,20.0772,14.2331,25.7306,2024-04-05
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,18.9231,13.0662,24.1808,2024-04-06
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,21.8448,16.8725,27.2967,2024-04-07
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,21.6116,18.2972,25.1727,2024-04-08
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,23.1874,20.4193,27.6866,2024-04-09
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,21.1197,20.3636,23.9768,2024-04-10
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,18.3308,15.7102,21.6783,2024-04-11
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,18.7746,13.0208,23.9809,2024-04-12
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,19.813,12.3154,26.8502,2024-04-13
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,20.4364,13.0967,27.3653,2024-04-14
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,22.4064,15.6782,28.2061,2024-04-15
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,23.6117,18.7967,28.4692,2024-04-16
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,23.811,20.6268,28.1626,2024-04-17
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,24.1956,21.1226,29.1644,2024-04-18
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,24.7791,21.0131,29.9662,2024-04-19
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,24.6726,21.2035,29.8447,2024-04-20
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,18.2353,15.811,22.0853,2024-04-21
New Orleans,30.0687,-89.9288,1020886,158,30.068897,-89.92914376,16.1188,10.5835,20.9758,2024-04-22
